"Datetime","Cg","Customer","Sku","Qty","Amt"
"2016-04","010011","113067","013622","106","61563.47"
"2016-04","010011","114031","013622","600","348472.5"
"2016-04","010011","114061","013622","4","2445.33"
"2016-04","010011","115002","013622","288","167267.52"
"2016-04","010011","115016","013622","370","246864"
"2016-04","010011","115030","013622","110","63886.62"
"2016-04","010011","115037","013622","130","75502.37"
"2016-04","010011","116062","013622","6","3781.44"
"2016-04","010011","116097","013622","38","22766.21"
"2016-04","010011","116101","013622","60","34847.25"
"2016-04","010011","119057","013622","20","10938.69"
"2016-04","010011","119087","013622","240","131328"
"2016-04","010011","119226","013622","6","3594.66"
"2016-04","010011","119408","013622","160","92926"
"2016-04","010011","119442","013622","80","46463"
"2016-04","010011","119444","013622","8","0"
"2016-04","010011","120023","013622","200","116812"
"2016-04","010011","120099","013622","80","47900"
"2016-04","010011","120194","013622","10","5987.5"
"2016-04","010011","121003","013622","30","17423.62"
"2016-04","010011","121024","013622","70","40236"
"2016-04","010011","122015","013622","10","6302.4"
"2016-04","010011","123036","013622","20","12226.66"
"2016-04","010011","125004","013622","1478","830011.2"
"2016-04","010011","125011","013622","306","169680"
"2016-04","010011","174029","013622","40","22992"
"2016-04","010011","176044","013622","2","1260.48"
"2016-04","010011","177032","013622","4","2520.96"
"2016-04","010011","201004","013622","2","1260.48"
"2016-04","010011","201024","013622","40","25209.6"
"2016-04","010011","201027","013622","2","1222.67"
"2016-04","010011","201106","013622","20","12604.8"
"2016-04","010011","201217","013622","12","7562.88"
"2016-04","010011","201224","013622","10","6302.4"
"2016-04","010011","202007","013622","100","58078.75"
"2016-04","010011","202040","013622","12","7335.99"
"2016-04","010011","202044","013622","6","3705.81"
"2016-04","010011","202047","013622","40","23950"
"2016-04","010011","202051","013622","30","18529.2"
"2016-04","010011","202063","013622","50","30882"
"2016-04","010011","202118","013622","20","12604.8"
"2016-04","010011","202126","013622","30","18529.2"
"2016-04","010011","202151","013622","10","6302.4"
"2016-04","010011","202165","013622","2","1260.48"
"2016-04","010011","203033","013622","12","7562.88"
"2016-04","010011","203034","013622","52","29295.05"
"2016-04","010011","203060","013622","40","23600"
"2016-04","010011","203091","013622","20","11267.33"
"2016-04","010011","203129","013622","20","11615.8"
"2016-04","010011","203137","013622","40","24211.49"
"2016-04","010011","203139","013622","100","60216"
"2016-04","010011","203166","013622","20","12604.8"
"2016-04","010011","203184","013622","2","1260.48"
"2016-04","010011","203203","013622","36","20908.44"
"2016-04","010011","203222","013622","2","1260.48"
"2016-04","010011","203227","013622","6","3781.44"
"2016-04","010011","204011","013622","120","68676"
"2016-04","010011","204077","013622","6","3781.44"
"2016-04","010011","204792","013622","4","2371.05"
"2016-04","010011","205017","013622","80","46463"
"2016-04","010011","206011","013622","2","1260.48"
"2016-04","010011","208006","013622","20","12352.8"
"2016-04","010011","208045","013622","6","3781.44"
"2016-04","010011","209016","013622","16","9781.32"
"2016-04","010011","210024","013622","20","11681.2"
"2016-04","010011","210035","013622","4","2520.96"
"2016-04","010011","210076","013622","30","18907.2"
"2016-04","010011","211047","013622","50","29056.83"
"2016-04","010011","211071","013622","20","12478.75"
"2016-04","010011","211126","013622","50","28168.31"
"2016-04","010011","211151","013622","6","3668"
"2016-04","010011","211157","013622","28","16775.08"
"2016-04","010011","211202","013622","6","3594.66"
"2016-04","010011","211237","013622","2","1222.67"
"2016-04","010011","211256","013622","30","16900.99"
"2016-04","010011","211261","013622","6","3781.44"
"2016-04","010011","212003","013622","52","30201.08"
"2016-04","010011","212018","013622","100","58078.75"
"2016-04","010011","212031","013622","100","59875"
"2016-04","010011","213028","013622","20","12604.8"
"2016-04","010011","213068","013622","10","6302.4"
"2016-04","010011","213118","013622","4","2445.33"
"2016-04","010011","213146","013622","4","2520.96"
"2016-04","010011","213159","013622","20","12604.8"
"2016-04","010011","214012","013622","90","52302.3"
"2016-04","010011","214026","013622","200","119822"
"2016-04","010011","214031","013622","12","7411.68"
"2016-04","010011","214050","013622","20","12226.6"
"2016-04","010011","214074","013622","20","12226.66"
"2016-04","010011","214082","013622","80","46724.8"
"2016-04","010011","214177","013622","4","2520.96"
"2016-04","010011","215023","013622","6","3705.84"
"2016-04","010011","216005","013622","120","69694.5"
"2016-04","010011","216009","013622","20","12604.8"
"2016-04","010011","216019","013622","6","3668"
"2016-04","010011","216028","013622","60","37058.399999999994"
"2016-04","010011","216037","013622","10","6302.4"
"2016-04","010011","216073","013622","10","6113.33"
"2016-04","010011","216091","013622","6","3781.44"
"2016-04","010011","216177","013622","20","12604.8"
"2016-04","010011","216211","013622","2","1260.48"
"2016-04","010011","216213","013622","10","6302.4"
"2016-04","010011","216240","013622","100","58406"
"2016-04","010011","216264","013622","12","7411.68"
"2016-04","010011","216338","013622","20","12604.8"
"2016-04","010011","216369","013622","6","3781.44"
"2016-04","010011","218016","013622","200","113307.64"
"2016-04","010011","219062","013622","64","39528.96"
"2016-04","010011","219084","013622","4","2520.96"
"2016-04","010011","219097","013622","10","6302.4"
"2016-04","010011","219106","013622","30","18529.2"
"2016-04","010011","219109","013622","60","35206.5"
"2016-04","010011","219169","013622","6","3668"
"2016-04","010011","219201","013622","16","10083.84"
"2016-04","010011","219221","013622","120","69694.5"
"2016-04","010011","219223","013622","60","37058.4"
"2016-04","010011","219250","013622","20","12352.8"
"2016-04","010011","219255","013622","10","6302.4"
"2016-04","010011","219319","013622","12","7008.72"
"2016-04","010011","219323","013622","10","6113.33"
"2016-04","010011","219349","013622","28","16105.6"
"2016-04","010011","219364","013622","32","18585.28"
"2016-04","010011","219409","013622","20","11615.8"
"2016-04","010011","219420","013622","10","6302.4"
"2016-04","010011","219455","013622","8","4941.12"
"2016-04","010011","219550","013622","4","2520.96"
"2016-04","010011","219671","013622","10","6176.4"
"2016-04","010011","219690","013622","36","22235.04"
"2016-04","010011","220289","013622","12","7562.88"
"2016-04","010011","220368","013622","60","36129.6"
"2016-04","010011","220400","013622","20","12604.8"
"2016-04","010011","220403","013622","10","6302.4"
"2016-04","010011","220405","013622","12","7562.88"
"2016-04","010011","220437","013622","6","3781.44"
"2016-04","010011","220438","013622","10","6302.4"
"2016-04","010011","220443","013622","12","7562.88"
"2016-04","010011","222005","013622","200","113307.64"
"2016-04","010011","222006","013622","80","46490.94"
"2016-04","010011","222086","013622","40","25209.6"
"2016-04","010011","223052","013622","10","6302.4"
"2016-04","010011","223084","013622","2","1260.48"
"2016-04","010011","225030","013622","20","12604.8"
"2016-04","010011","261011","013622","40","24705.6"
"2016-04","010011","272049","013622","2","1260.48"
"2016-04","010011","319756","013622","4","2740"
"2016-04","010011","390001","013622","56","35293.44"
"2016-04","010011","603165","013622","36","21427.2"
"2016-04","010011","612026","013622","912","514368"
"2016-04","010011","615026","013622","4","2000"
"2016-04","010011","615027","013622","4","2000"
"2016-04","010011","615049","013622","8","4000"
"2016-04","010011","615052","013622","4","2000"
"2016-04","010011","619304","013622","12","6000"
"2016-05","010011","101029","013622","80","47900"
"2016-05","010011","101032","013622","300","174236.25"
"2016-05","010011","101049","013622","24","14018.28"
"2016-05","010011","101081","013622","6","3781.44"
"2016-05","010011","102002","013622","20","11975"
"2016-05","010011","102008","013622","550","320756.5"
"2016-05","010011","102009","013622","30","17423.62"
"2016-05","010011","102016","013622","12","7562.88"
"2016-05","010011","102060","013622","10","6050.3"
"2016-05","010011","102068","013622","400","232316"
"2016-05","010011","102103","013622","100","58079"
"2016-05","010011","102122","013622","6","3668"
"2016-05","010011","103046","013622","20","12604.8"
"2016-05","010011","103081","013622","48","28740"
"2016-05","010011","103133","013622","120","69694.5"
"2016-05","010011","105022","013622","1000","566538.2"
"2016-05","010011","108030","013622","6","3781.44"
"2016-05","010011","110001","013622","60","34847.25"
"2016-05","010011","110035","013622","60","36129.6"
"2016-05","010011","111079","013622","1200","663480"
"2016-05","010011","111084","013622","86","50232.19"
"2016-05","010011","111086","013622","90","52270.87"
"2016-05","010011","112025","013622","60","33992.29"
"2016-05","010011","112028","013622","60","34784.2"
"2016-05","010011","112029","013622","20","12043.2"
"2016-05","010011","114031","013622","400","232315"
"2016-05","010011","114052","013622","30","18529.2"
"2016-05","010011","115002","013622","468","271809.72"
"2016-05","010011","115016","013622","886","591139.2"
"2016-05","010011","115030","013622","246","142873.71"
"2016-05","010011","116101","013622","70","40655.12"
"2016-05","010011","116151","013622","4","2520.96"
"2016-05","010011","116170","013622","26","16058.64"
"2016-05","010011","116184","013622","60","34847.4"
"2016-05","010011","119010","013622","10","6050.3"
"2016-05","010011","119023","013622","200","116157.5"
"2016-05","010011","119057","013622","20","10938.69"
"2016-05","010011","119087","013622","600","334080"
"2016-05","010011","119097","013622","172","102985"
"2016-05","010011","119155","013622","70","40655.12"
"2016-05","010011","119216","013622","90","52568.57"
"2016-05","010011","119225","013622","30","17423.62"
"2016-05","010011","119247","013622","400","232316"
"2016-05","010011","119281","013622","6","3781.44"
"2016-05","010011","119322","013622","30","16726.75"
"2016-05","010011","119324","013622","200","119750"
"2016-05","010011","119352","013622","4","2445.33"
"2016-05","010011","119366","013622","2","1210.06"
"2016-05","010011","119408","013622","160","92926"
"2016-05","010011","119442","013622","100","56336.63"
"2016-05","010011","119444","013622","20","11496"
"2016-05","010011","119460","013622","40","23950"
"2016-05","010011","120009","013622","20","12352.8"
"2016-05","010011","120063","013622","70","41937.76"
"2016-05","010011","120099","013622","100","59875"
"2016-05","010011","120194","013622","50","28500"
"2016-05","010011","120196","013622","2","1222.67"
"2016-05","010011","121003","013622","40","23231.5"
"2016-05","010011","121028","013622","80","44855.81"
"2016-05","010011","121029","013622","150","84104.64"
"2016-05","010011","121034","013622","80","44855.8"
"2016-05","010011","122033","013622","100","58078.75"
"2016-05","010011","123006","013622","50","30566.64"
"2016-05","010011","123010","013622","400","218880"
"2016-05","010011","123036","013622","10","6113.33"
"2016-05","010011","123046","013622","600","331740"
"2016-05","010011","125004","013622","1268","691372.4199999999"
"2016-05","010011","125011","013622","306","164160"
"2016-05","010011","171004","013622","10","5840.95"
"2016-05","010011","173002","013622","40","23717.38"
"2016-05","010011","174004","013622","40","22302.34"
"2016-05","010011","174029","013622","60","33453.51"
"2016-05","010011","176044","013622","4","2520.96"
"2016-05","010011","177031","013622","32","20167.68"
"2016-05","010011","201004","013622","10","6302.4"
"2016-05","010011","201018","013622","20","12352.8"
"2016-05","010011","201022","013622","10","6302.4"
"2016-05","010011","201242","013622","10","6302.4"
"2016-05","010011","202044","013622","12","7411.62"
"2016-05","010011","202050","013622","40","24086.4"
"2016-05","010011","202060","013622","100","58406"
"2016-05","010011","202063","013622","60","37058.4"
"2016-05","010011","202151","013622","8","5041.92"
"2016-05","010011","202165","013622","8","5041.92"
"2016-05","010011","202187","013622","6","3781.44"
"2016-05","010011","203033","013622","10","6302.4"
"2016-05","010011","203034","013622","124","69857.43"
"2016-05","010011","203091","013622","40","22534.66"
"2016-05","010011","203121","013622","40","24705.6"
"2016-05","010011","203129","013622","20","11615.8"
"2016-05","010011","203139","013622","100","60216"
"2016-05","010011","203146","013622","60","35043.600000000006"
"2016-05","010011","203154","013622","10","6302.4"
"2016-05","010011","203205","013622","10","6302.4"
"2016-05","010011","203219","013622","6","3781.44"
"2016-05","010011","203228","013622","8","5041.92"
"2016-05","010011","204011","013622","90","50988.44"
"2016-05","010011","204018","013622","10","6302.4"
"2016-05","010011","204077","013622","10","6302.4"
"2016-05","010011","206013","013622","32","20167.68"
"2016-05","010011","208019","013622","100","58677.5"
"2016-05","010011","210042","013622","4","2520.96"
"2016-05","010011","211040","013622","200","119750"
"2016-05","010011","211143","013622","90","52565.4"
"2016-05","010011","211145","013622","40","24086.4"
"2016-05","010011","211147","013622","10","6302.4"
"2016-05","010011","211170","013622","16","9882.24"
"2016-05","010011","211179","013622","24","15125.76"
"2016-05","010011","211202","013622","40","23363.81"
"2016-05","010011","211261","013622","12","7562.88"
"2016-05","010011","212003","013622","20","11615.8"
"2016-05","010011","212017","013622","50","31512"
"2016-05","010011","212031","013622","100","59875"
"2016-05","010011","212035","013622","24","14378.66"
"2016-05","010011","212040","013622","40","23604.67"
"2016-05","010011","212044","013622","40","24086.4"
"2016-05","010011","213019","013622","40","24086.4"
"2016-05","010011","213025","013622","16","10083.84"
"2016-05","010011","213080","013622","4","2445.33"
"2016-05","010011","213085","013622","100","61764"
"2016-05","010011","213088","013622","10","6302.4"
"2016-05","010011","213102","013622","10","6302.4"
"2016-05","010011","213103","013622","4","2470.56"
"2016-05","010011","213145","013622","24","13938.96"
"2016-05","010011","214031","013622","30","18529.2"
"2016-05","010011","214050","013622","24","14671.92"
"2016-05","010011","214065","013622","160","93449.6"
"2016-05","010011","214067","013622","40","23362.4"
"2016-05","010011","214071","013622","190","113762.5"
"2016-05","010011","214116","013622","8","5041.92"
"2016-05","010011","214119","013622","4","2520.96"
"2016-05","010011","214153","013622","30","18529.2"
"2016-05","010011","215008","013622","6","3668"
"2016-05","010011","215010","013622","100","60216"
"2016-05","010011","215024","013622","20","12604.8"
"2016-05","010011","216017","013622","260","147299.93"
"2016-05","010011","216073","013622","6","3668"
"2016-05","010011","216109","013622","80","49411.2"
"2016-05","010011","216135","013622","4","2520.96"
"2016-05","010011","216270","013622","10","6302.4"
"2016-05","010011","216296","013622","2","1260.48"
"2016-05","010011","216364","013622","10","6302.4"
"2016-05","010011","216411","013622","12","7189.33"
"2016-05","010011","216420","013622","8","5041.92"
"2016-05","010011","216434","013622","4","2520.96"
"2016-05","010011","218002","013622","40","23231.5"
"2016-05","010011","218004","013622","20","12043.2"
"2016-05","010011","218008","013622","2","1222.67"
"2016-05","010011","218045","013622","60","36129.6"
"2016-05","010011","218069","013622","16","10083.84"
"2016-05","010011","218076","013622","6","3668"
"2016-05","010011","218078","013622","80","46463"
"2016-05","010011","218079","013622","30","18529.2"
"2016-05","010011","218087","013622","14","8558.66"
"2016-05","010011","219013","013622","80","49411.2"
"2016-05","010011","219040","013622","140","81310.25"
"2016-05","010011","219062","013622","20","12352.8"
"2016-05","010011","219097","013622","6","3781.44"
"2016-05","010011","219127","013622","10","6302.4"
"2016-05","010011","219163","013622","110","65862.5"
"2016-05","010011","219183","013622","2","1235.28"
"2016-05","010011","219250","013622","40","24705.6"
"2016-05","010011","219282","013622","14","8646.96"
"2016-05","010011","219283","013622","20","12604.8"
"2016-05","010011","219338","013622","20","12604.8"
"2016-05","010011","219357","013622","8","5041.92"
"2016-05","010011","219358","013622","10","6113.33"
"2016-05","010011","219364","013622","40","23231.6"
"2016-05","010011","219384","013622","30","18064.8"
"2016-05","010011","219409","013622","20","11615.8"
"2016-05","010011","219418","013622","4","2445.33"
"2016-05","010011","219420","013622","10","6302.4"
"2016-05","010011","219464","013622","60","37058.4"
"2016-05","010011","219543","013622","6","3781.44"
"2016-05","010011","219545","013622","40","25209.6"
"2016-05","010011","219588","013622","6","3705.84"
"2016-05","010011","219620","013622","20","12604.8"
"2016-05","010011","219621","013622","6","3781.44"
"2016-05","010011","219632","013622","6","3781.44"
"2016-05","010011","219660","013622","4","2520.96"
"2016-05","010011","219673","013622","2","1260.48"
"2016-05","010011","219691","013622","20","12352.8"
"2016-05","010011","219693","013622","2","1260.48"
"2016-05","010011","220032","013622","50","30108"
"2016-05","010011","220083","013622","30","18529.199999999997"
"2016-05","010011","220085","013622","140","81768.4"
"2016-05","010011","220089","013622","2","1222.67"
"2016-05","010011","220106","013622","6","3781.44"
"2016-05","010011","220286","013622","4","2470.56"
"2016-05","010011","220348","013622","8","5041.92"
"2016-05","010011","220368","013622","60","36129.6"
"2016-05","010011","220374","013622","10","6302.4"
"2016-05","010011","220405","013622","24","15125.76"
"2016-05","010011","220427","013622","60","36129.6"
"2016-05","010011","220436","013622","60","36129.6"
"2016-05","010011","220443","013622","10","6302.4"
"2016-05","010011","221054","013622","10","6302.4"
"2016-05","010011","222020","013622","6","3781.44"
"2016-05","010011","222066","013622","8","5041.92"
"2016-05","010011","223057","013622","20","12604.8"
"2016-05","010011","223071","013622","18","11344.32"
"2016-05","010011","225003","013622","20","12604.8"
"2016-05","010011","225015","013622","10","6302.4"
"2016-05","010011","225024","013622","2","1260.48"
"2016-05","010011","262016","013622","2","1260.48"
"2016-05","010011","281092","013622","4","2520.96"
"2016-05","010011","283009","013622","6","3781.44"
"2016-05","010011","320712","013622","2","1380"
"2016-05","010011","603165","013622","22","13006.079999999998"
"2016-05","010011","612026","013622","60","33840"
"2016-05","010011","615052","013622","10","5000"
"2016-05","010011","619304","013622","18","9000"
"2016-05","010011","691001","013622","1.0833","880.7476"
"2016-05","010011","702009","013622","6","2592"
"2016-06","010011","101010","013622","160","91968"
"2016-06","010011","101032","013622","530","307817.37"
"2016-06","010011","101049","013622","30","17522.86"
"2016-06","010011","101064","013622","34","20369.77"
"2016-06","010011","101082","013622","2","1260.48"
"2016-06","010011","102008","013622","450","269437.5"
"2016-06","010011","102066","013622","20","11975"
"2016-06","010011","102068","013622","1040","604021.6"
"2016-06","010011","102075","013622","130","75502.37"
"2016-06","010011","102078","013622","10","6113.33"
"2016-06","010011","102103","013622","100","58079"
"2016-06","010011","102136","013622","4","2520.96"
"2016-06","010011","103003","013622","74","44559.84"
"2016-06","010011","103046","013622","48","30251.519999999997"
"2016-06","010011","103049","013622","4","2445.33"
"2016-06","010011","103131","013622","14","8177.33"
"2016-06","010011","103132","013622","98","56917.17"
"2016-06","010011","104013","013622","146","87417.5"
"2016-06","010011","105013","013622","80","45323.06"
"2016-06","010011","105022","013622","1000","566538.2"
"2016-06","010011","108030","013622","4","2520.96"
"2016-06","010011","110001","013622","70","40655.12"
"2016-06","010011","111022","013622","80","46462.99"
"2016-06","010011","111086","013622","50","29039.37"
"2016-06","010011","112025","013622","50","28326.910000000003"
"2016-06","010011","112028","013622","50","28511.5"
"2016-06","010011","112029","013622","50","30108"
"2016-06","010011","113006","013622","12","7335.99"
"2016-06","010011","113067","013622","88","51109.3"
"2016-06","010011","114031","013622","600","348472.5"
"2016-06","010011","114077","013622","110","63886.619999999995"
"2016-06","010011","114078","013622","240","143700"
"2016-06","010011","115002","013622","180","104542.2"
"2016-06","010011","115016","013622","960","640512"
"2016-06","010011","115023","013622","2","1222.67"
"2016-06","010011","115030","013622","44","25554.629999999997"
"2016-06","010011","115035","013622","10","6176.4"
"2016-06","010011","115037","013622","110","63886.62"
"2016-06","010011","116018","013622","740","425352"
"2016-06","010011","116062","013622","4","2520.96"
"2016-06","010011","116097","013622","44","26360.88"
"2016-06","010011","116101","013622","120","69694.5"
"2016-06","010011","116104","013622","100","59875"
"2016-06","010011","116128","013622","240","139389"
"2016-06","010011","116151","013622","4","2520.96"
"2016-06","010011","116184","013622","70","40655.3"
"2016-06","010011","119009","013622","200","119750"
"2016-06","010011","119052","013622","200","114960"
"2016-06","010011","119053","013622","6","3781.44"
"2016-06","010011","119087","013622","2000","1115116.8"
"2016-06","010011","119097","013622","40","23950"
"2016-06","010011","119155","013622","50","29039.37"
"2016-06","010011","119216","013622","80","46727.62"
"2016-06","010011","119226","013622","6","3668"
"2016-06","010011","119237","013622","170","101787.5"
"2016-06","010011","119244","013622","160","92926"
"2016-06","010011","119287","013622","2","1210.06"
"2016-06","010011","119312","013622","4","2520.96"
"2016-06","010011","119352","013622","2","1222.67"
"2016-06","010011","119370","013622","12","7335.99"
"2016-06","010011","119395","013622","2","1222.67"
"2016-06","010011","119396","013622","200","116157.5"
"2016-06","010011","119408","013622","540","313625.24"
"2016-06","010011","119409","013622","2","1210.06"
"2016-06","010011","119443","013622","40","23231.5"
"2016-06","010011","119444","013622","100","57480"
"2016-06","010011","119456","013622","200","112673.26"
"2016-06","010011","119457","013622","6","3781.44"
"2016-06","010011","119460","013622","40","23950"
"2016-06","010011","120023","013622","850","470152"
"2016-06","010011","120099","013622","60","35925"
"2016-06","010011","120118","013622","10","6302.4"
"2016-06","010011","120179","013622","2","1222.67"
"2016-06","010011","120194","013622","100","59875"
"2016-06","010011","121024","013622","70","39248.83"
"2016-06","010011","121029","013622","150","84104.64"
"2016-06","010011","121032","013622","10","6021.6"
"2016-06","010011","122033","013622","300","169961.46"
"2016-06","010011","123006","013622","10","6113.33"
"2016-06","010011","123010","013622","600","344880"
"2016-06","010011","123024","013622","10","6021.6"
"2016-06","010011","123036","013622","20","12226.66"
"2016-06","010011","123046","013622","700","394356.41000000003"
"2016-06","010011","125004","013622","3470","1937078.4"
"2016-06","010011","125011","013622","306","172440"
"2016-06","010011","174029","013622","40","22992"
"2016-06","010011","177032","013622","6","3781.44"
"2016-06","010011","180006","013622","10","6050.3"
"2016-06","010011","190001","013622","2","1115.14"
"2016-06","010011","201012","013622","16","9882.24"
"2016-06","010011","201017","013622","80","48172.8"
"2016-06","010011","201018","013622","10","6176.4"
"2016-06","010011","201022","013622","20","12604.8"
"2016-06","010011","201024","013622","20","12604.8"
"2016-06","010011","201054","013622","20","12604.8"
"2016-06","010011","201084","013622","8","4890.66"
"2016-06","010011","201091","013622","20","12352.8"
"2016-06","010011","201224","013622","4","2520.96"
"2016-06","010011","201234","013622","8","5041.92"
"2016-06","010011","201242","013622","8","5041.92"
"2016-06","010011","202015","013622","90","55587.6"
"2016-06","010011","202044","013622","26","16058.51"
"2016-06","010011","202052","013622","8","5041.92"
"2016-06","010011","202065","013622","6","3781.44"
"2016-06","010011","202106","013622","20","12352.8"
"2016-06","010011","202122","013622","6","3781.44"
"2016-06","010011","202126","013622","50","30882"
"2016-06","010011","202151","013622","4","2520.96"
"2016-06","010011","202187","013622","10","6302.4"
"2016-06","010011","203004","013622","30","18907.2"
"2016-06","010011","203034","013622","52","29295.05"
"2016-06","010011","203060","013622","40","24705.6"
"2016-06","010011","203132","013622","18","11003.99"
"2016-06","010011","203137","013622","20","12105.74"
"2016-06","010011","203146","013622","98","57237.88"
"2016-06","010011","203203","013622","10","5807.9"
"2016-06","010011","203205","013622","8","5041.92"
"2016-06","010011","203219","013622","10","6302.4"
"2016-06","010011","203228","013622","10","6302.4"
"2016-06","010011","203275","013622","20","11975"
"2016-06","010011","204068","013622","8","5041.92"
"2016-06","010011","204791","013622","120","69694.5"
"2016-06","010011","204796","013622","2","1260.48"
"2016-06","010011","205025","013622","4","2520.96"
"2016-06","010011","207026","013622","2","1235.28"
"2016-06","010011","208006","013622","20","12352.8"
"2016-06","010011","208045","013622","8","5041.92"
"2016-06","010011","210011","013622","40","24453.31"
"2016-06","010011","210024","013622","60","35043.6"
"2016-06","010011","210044","013622","20","11975"
"2016-06","010011","210049","013622","4","2520.96"
"2016-06","010011","211014","013622","6","3781.44"
"2016-06","010011","211029","013622","12","7562.88"
"2016-06","010011","211047","013622","44","24927.68"
"2016-06","010011","211054","013622","4","2520.96"
"2016-06","010011","211091","013622","2","1260.48"
"2016-06","010011","211110","013622","200","120432"
"2016-06","010011","211126","013622","50","28168.31"
"2016-06","010011","211144","013622","100","59875"
"2016-06","010011","211145","013622","20","12352.8"
"2016-06","010011","211151","013622","10","6113.33"
"2016-06","010011","211161","013622","20","12604.8"
"2016-06","010011","211170","013622","12","7562.88"
"2016-06","010011","211178","013622","6","3781.44"
"2016-06","010011","211201","013622","200","119750"
"2016-06","010011","211222","013622","6","3781.44"
"2016-06","010011","211234","013622","20","12352.8"
"2016-06","010011","211237","013622","2","1222.67"
"2016-06","010011","211238","013622","60","35043.6"
"2016-06","010011","211242","013622","6","3781.44"
"2016-06","010011","211243","013622","20","12352.8"
"2016-06","010011","211257","013622","12","7562.88"
"2016-06","010011","211261","013622","18","11344.32"
"2016-06","010011","212003","013622","12","6969.48"
"2016-06","010011","212017","013622","110","67940.4"
"2016-06","010011","212018","013622","100","58078.75"
"2016-06","010011","212022","013622","12","7562.88"
"2016-06","010011","212031","013622","40","23950"
"2016-06","010011","212044","013622","10","6021.6"
"2016-06","010011","213003","013622","300","174236.25"
"2016-06","010011","213019","013622","2","1204.32"
"2016-06","010011","213028","013622","20","12604.8"
"2016-06","010011","213029","013622","30","17423.7"
"2016-06","010011","213057","013622","4","2470.56"
"2016-06","010011","213068","013622","4","2520.96"
"2016-06","010011","213118","013622","2","1222.67"
"2016-06","010011","213131","013622","2","1260.48"
"2016-06","010011","213159","013622","20","12352.8"
"2016-06","010011","213170","013622","6","3781.44"
"2016-06","010011","214010","013622","20","11681.2"
"2016-06","010011","214031","013622","10","6176.4"
"2016-06","010011","214050","013622","56","34234.48"
"2016-06","010011","214053","013622","20","12604.8"
"2016-06","010011","214065","013622","200","119750"
"2016-06","010011","214067","013622","30","17521.800000000003"
"2016-06","010011","214074","013622","16","9781.33"
"2016-06","010011","214082","013622","64","37379.84"
"2016-06","010011","214113","013622","82","49097.5"
"2016-06","010011","214116","013622","2","1260.48"
"2016-06","010011","214121","013622","100","56653.82"
"2016-06","010011","214164","013622","8","4672.48"
"2016-06","010011","216028","013622","68","41999.52"
"2016-06","010011","216065","013622","40","25209.6"
"2016-06","010011","216073","013622","30","17973.32"
"2016-06","010011","216091","013622","10","6302.4"
"2016-06","010011","216149","013622","100","59875"
"2016-06","010011","216193","013622","10","5991.11"
"2016-06","010011","216196","013622","2","1222.67"
"2016-06","010011","216259","013622","10","6302.4"
"2016-06","010011","216271","013622","30","18907.2"
"2016-06","010011","216296","013622","4","2520.96"
"2016-06","010011","216298","013622","80","49411.2"
"2016-06","010011","216299","013622","12","7562.88"
"2016-06","010011","216338","013622","26","16386.24"
"2016-06","010011","216347","013622","4","2520.96"
"2016-06","010011","216352","013622","40","23362.4"
"2016-06","010011","216416","013622","8","5041.92"
"2016-06","010011","216427","013622","4","2520.96"
"2016-06","010011","216432","013622","20","12604.8"
"2016-06","010011","218001","013622","20","12604.8"
"2016-06","010011","218002","013622","40","23231.5"
"2016-06","010011","218004","013622","40","24086.4"
"2016-06","010011","218038","013622","6","3668"
"2016-06","010011","218040","013622","6","3781.44"
"2016-06","010011","218045","013622","60","36129.6"
"2016-06","010011","218056","013622","22","13865.28"
"2016-06","010011","218069","013622","10","6302.4"
"2016-06","010011","218078","013622","110","63886.62"
"2016-06","010011","218081","013622","10","5807.9"
"2016-06","010011","218096","013622","26","16386.239999999998"
"2016-06","010011","219005","013622","60","37058.4"
"2016-06","010011","219009","013622","20","12226.66"
"2016-06","010011","219028","013622","20","12604.8"
"2016-06","010011","219029","013622","12","7411.68"
"2016-06","010011","219031","013622","90","55587.6"
"2016-06","010011","219038","013622","40","23964.43"
"2016-06","010011","219062","013622","30","18529.2"
"2016-06","010011","219084","013622","8","5041.92"
"2016-06","010011","219102","013622","140","86469.6"
"2016-06","010011","219106","013622","20","12352.8"
"2016-06","010011","219156","013622","40","23964.43"
"2016-06","010011","219162","013622","4","2520.96"
"2016-06","010011","219174","013622","8","5041.92"
"2016-06","010011","219184","013622","20","12226.66"
"2016-06","010011","219188","013622","8","4941.12"
"2016-06","010011","219200","013622","4","2520.96"
"2016-06","010011","219218","013622","30","17423.62"
"2016-06","010011","219221","013622","120","69694.5"
"2016-06","010011","219250","013622","42","25940.879999999997"
"2016-06","010011","219260","013622","100","59911.08"
"2016-06","010011","219287","013622","60","37058.4"
"2016-06","010011","219292","013622","60","37058.4"
"2016-06","010011","219323","013622","10","6113.33"
"2016-06","010011","219358","013622","20","12226.66"
"2016-06","010011","219409","013622","32","18585.28"
"2016-06","010011","219410","013622","16","10083.84"
"2016-06","010011","219416","013622","10","6302.4"
"2016-06","010011","219420","013622","10","6302.4"
"2016-06","010011","219429","013622","120","70413"
"2016-06","010011","219440","013622","16","9634.56"
"2016-06","010011","219477","013622","100","61764"
"2016-06","010011","219518","013622","4","2520.96"
"2016-06","010011","219524","013622","10","6302.4"
"2016-06","010011","219545","013622","20","12352.8"
"2016-06","010011","219548","013622","20","12043.2"
"2016-06","010011","219593","013622","30","18529.2"
"2016-06","010011","219622","013622","2","1260.48"
