"Cg","Datetime","Customer","Sku","Channel","qty","Amt"
"010011","2022-05-03","601001","013622","200","360","18000"
"010011","2022-05-03","603165","013622","200","120","6681.6"
"010011","2022-05-09","115016","013622","200","960","55401.6"
"010011","2022-05-09","603165","013622","200","120","6681.6"
"010011","2022-05-09","619433","013622","200","24","1276.64"
"010011","2022-05-16","603165","013622","200","240","13363.2"
"010011","2022-05-18","619433","013622","200","12","762.62"
"010011","2022-05-19","612030","013622","200","12","712.52"
"010011","2022-05-20","603165","013622","200","120","6681.6"
"010011","2022-05-21","601001","013622","200","120","6000"
"010011","2022-05-25","603165","013622","200","120","6681.6"
"010011","2022-05-28","612030","013622","200","12","776.36"
"010011","2022-05-28","619433","013622","200","12","796.26"
"010011","2022-05-30","115016","013622","200","1776","102492.96"
"010011","2022-05-30","612030","013622","200","1","63.33"
"010011","2022-06-06","603165","013622","200","120","6681.6"
"010011","2022-06-07","612030","013622","200","7","364.95000000000005"
"010011","2022-06-08","619433","013622","200","2","142.06"
"010011","2022-06-11","619433","013622","200","1","34.45"
"010011","2022-06-14","115016","013622","200","1488","85872.48"
"010011","2022-06-15","619433","013622","200","6","414.95"
"010011","2022-06-16","619433","013622","200","12","597.2"
"010011","2022-06-21","612030","013622","200","12","757.06"
"010011","2022-06-24","115016","013622","200","1536","88642.56"
"010011","2022-06-24","619433","013622","200","12","796.26"
"010011","2022-06-30","603165","013622","200","120","6681.6"
"010011","2022-07-02","115016","013622","200","1680","96952.8"
"010011","2022-07-08","603165","013622","200","120","6681.6"
"010011","2022-07-26","603165","013622","200","240","13363.2"
"010011","2022-07-27","115016","013622","200","3744","216066.24"
"010011","2022-08-10","603165","013622","200","120","6681.6"
"010011","2022-08-13","601001","013622","200","120","6000"
"010011","2022-08-20","601001","013622","200","120","6000"
"010011","2022-08-24","603165","013622","200","240","13363.2"
"010011","2022-08-31","603165","013622","200","240","13363.2"
"010011","2022-09-01","115016","013622","200","2160","124653.6"
"010011","2022-09-08","115016","013622","200","2760","159279.6"
"010011","2022-09-09","601001","013622","200","72","3600"
"010011","2022-09-24","603165","013622","200","240","12962.4"
"010011","2022-09-30","601001","013622","200","72","3600"
"010011","2022-09-30","603165","013622","200","120","6481.2"
"010011","2022-10-07","115016","013622","200","1032","59556.72"
"010011","2022-10-07","603165","013622","200","120","7560"
"010011","2022-10-14","115016","013622","200","744","42936.24"
"010011","2022-10-14","601001","013622","200","120","6000"
"010011","2022-10-18","603165","013622","200","240","15120"
"010011","2022-10-26","603165","013622","200","240","13363.2"
"010011","2022-10-28","115016","013622","200","1224","70637.04"
"010011","2022-10-29","603165","013622","200","120","6681.6"
